,braveid,bravename,bravesex,braveage,braveattack,monsterid,monstername,monsterdef,damage
1316,454,KurodaNozomi,女,17,348,68,ヘルビースト,12.916844071762679,167.2784498836588
1317,814,HiraiRio,女,16,314,124,ゴールデンコーン,38.90211200202424,58.97267913424723
1318,374,OomuraRina,女,25,723,286,ハロウィンドラキー,5.605802130827387,557.661892266531
1319,291,KakiuchiKazuhiro,男,45,442,235,おばけトマト,15.957846352310423,68.37679710991675
1320,70,MatsuyamaHiroyuki,男,24,486,211,ゴールドオーク,14.458977717006615,163.11008906329312
1321,878,FujitaAkito,男,24,344,275,エリミネーター,24.640289963572926,67.0543474729969
1322,173,AbeYoshio,男,51,845,143,かっちゅうアリ,37.41873930736478,51.936128326481494
1323,614,HidakaReiko,女,18,686,307,メタルかがみもち,95.53583425248019,40.505464148256905
1324,985,YazawaSora,女,52,934,378,エデンの戦士たち２,98.25717383035712,18.33956015047672
1325,980,NaganumaYuzuki,女,29,221,47,アルミラージ,36.45091006654842,24.2573747302059
1326,300,IwashitaSeigo,男,14,626,189,アンドレアル,32.264628860039714,142.02946666161753
1327,447,HirokawaYoshikatsu,男,43,806,80,キャットバット,23.439609422835517,89.11775811749217
1328,282,OdeKiyonobu,男,37,204,13,メラリザード,62.19927739633315,10.587487481682166
1329,313,NagaiAyaka,女,14,328,110,たてまじん,13.505781761429569,205.4216733408076
1330,65,HamamotoShigemitsu,男,49,312,220,ボーンプリズナー,79.47402191519394,8.708045755166054
1331,669,UdagawaSouma,男,12,817,63,どくイモムシ,89.84882999760796,79.38223006062897
1332,246,NoharaAkiko,女,16,167,91,ベビーニュート,12.272974759500554,87.14183419832816
1333,965,HatakeyamaMatsuo,男,30,437,181,はしりとかげ,79.14847157418299,20.97825765931834
1334,221,KamiokaRyuugo,男,28,896,49,スノーモン,32.04405054951196,108.42946792019657
1335,712,NagayamaSayaka,女,53,469,215,ベンガルクーン,32.44980276838254,31.21422827685506
1336,281,MiyajimaHaruna,女,29,517,353,マポレーナ,0.18079902280945248,11042.106241887259
1337,8,ItagakiFuuka,女,19,872,309,ドラゴメタル,7.664308031180278,669.3552849278833
1338,211,KanamoriAki,女,12,865,55,ミケまどう,23.601616032518958,359.0347812284982
1339,749,ShigetaAkira,男,29,669,258,キラーベンダーマシン,12.822489907492207,190.24331132987894
1340,188,SeoKaito,男,29,180,84,トンブレロ,97.96726035462086,6.993447406941226
1341,679,OkajimaMasatoshi,男,16,616,58,チョコヌーバ,94.72377075193083,43.323939500822654
1342,897,OchiaiHana,女,37,265,317,グレゴリダンス,4.702826255093617,179.19970085135233
1343,610,YamagamiShizuka,女,32,902,158,てつのさそり,30.347170362084796,99.83858895149615
1344,812,KanEizou,男,46,502,356,アークデーモン,86.27235651538723,12.907056019465784
1345,529,TsuchiyaHaruka,女,42,332,101,ケダモン,74.19067882742955,12.471994411887474
1346,328,KitaAyano,女,59,458,68,ヘルビースト,12.916844071762679,71.26144389542817
1347,833,FuruyaSayaka,女,54,177,63,どくイモムシ,89.84882999760796,4.329792001476496
1348,46,NaruseAkime,女,35,380,182,バトルレックス,72.42100575702285,15.485227229172839
1349,131,HirutaTsukino,女,20,99,378,エデンの戦士たち２,98.25717383035712,6.032685707276544
1350,950,FukunagaKomako,女,14,656,93,ひくいどり,33.02737210414144,161.14427694949148
1351,665,NishitaniShinichi,男,46,933,252,ヘルコンドル,41.78668331030067,53.047599759393854
1352,913,OohashiHiroyuki,男,52,998,106,イエティ,32.47049136267112,60.65276410898852
1353,160,KoizumiYumi,女,27,611,314,アンクルホーン,4.754813386330026,556.5800574128582
1354,57,NakanoMamoru,男,12,1,142,きめんどうし,48.25712838931252,0.18376532802206946
1355,463,ItagakiTarou,男,49,109,69,ベビーマジシャン,92.40683964718518,2.6729281437616397
1356,335,EbiharaMatsuo,男,43,751,14,ファーラット,18.685881672733938,105.81065297471226
1357,711,UjiieChizuko,女,27,486,135,ピンクモーモン,35.093040510496806,53.88202086882807
1358,26,TakashimaShinji,男,52,735,323,キラーアーマー,29.230792111311022,54.9256157830951
1359,481,YoshinoNatsumi,女,52,158,340,金のおたからミミック,44.39792894639438,7.89279121645941
1360,713,BabaHiroyuki,男,56,327,94,ベロニャーゴ,67.34181724986689,9.372695902047546
1361,902,MatsuzawaMao,女,38,407,103,メタルハンター,72.7621369035517,15.613591783489262
1362,808,KurokiToshio,男,55,211,18,メラゴースト,87.18477888022025,4.892592274642463
1363,519,ArigaToushirou,男,11,974,306,フレイザード,71.75375321689769,145.70486924771234
1364,527,DoiKouga,男,15,798,225,おひなさまスライム,94.8910140234197,62.849962296992835
1365,807,YagiTokumi,女,19,38,48,スライムつむり,54.987493129877016,3.8995195090271118
1366,840,HidakaYoshikatsu,男,48,252,153,まおうのつかい,55.17997062458736,11.192859584221848
1367,893,IidaJirou,男,55,556,377,エデンの戦士たち１,17.560947997378594,63.04387052696492
1368,898,OotaAo,男,25,728,242,ホラービースト,38.087123426508306,77.4666126582387
1369,649,OosawaNatsuki,女,53,877,354,マッドルーパー,88.31418219317759,19.53176615751329
1370,28,YamaguchiFujio,男,19,566,163,リカントマムル,9.032342209534406,374.1732518269223
1371,921,HisanoToyoki,男,56,70,224,ゲリュオン,25.726084412804752,5.537458197360915
1372,9,KatagiriKatsumi,男,42,903,331,ガニラス,53.86825235298686,47.4623816104565
1373,950,FukunagaKomako,女,14,656,372,バズズ,96.23285123925662,50.758661711692085
1374,779,KawaharaHiyori,女,51,247,134,しりょうのきし,90.23342549811998,5.527490564528181
1375,879,TsutsuiFuku,男,19,901,270,ホロゴースト,62.2345545225676,91.40109256003821
1376,122,KazamaNoriyuki,男,41,596,49,スノーモン,32.04405054951196,47.80451192571232
1377,898,OotaAo,男,25,728,37,みならいあくま,40.809803996534114,74.04929203706592
1378,612,InoueMaya,女,14,247,44,ビッグハット,11.651456325106935,171.46237510303786
1379,689,NonakaToshio,男,46,607,228,カンダタ,50.35383322102306,27.505018922649747
1380,946,ToyodaFuuka,女,12,102,220,ボーンプリズナー,79.47402191519394,12.766976685357125
1381,963,OosawaTokiko,女,47,633,27,メタッピー,70.91892600181495,21.941930702202573
1382,152,ItabashiKanon,女,11,752,225,おひなさまスライム,94.8910140234197,81.72126295506864
1383,788,TsuchidaKikuo,男,50,998,64,スカルガルー,38.73616331444122,53.50626378156058
1384,773,OgawaAtsumu,男,47,688,195,ブリザードマン,22.944632343633042,72.92632796997005
1385,614,HidakaReiko,女,18,686,249,スカラベキング,51.54599694820027,80.41499588087954
1386,492,OkazakiToujou,女,25,935,205,じごくのもんばん,80.7548432124322,49.70186465588796
1387,489,MitsuiMai,女,25,279,146,ヒイラギどうじ,11.91613426675815,101.84786616332329
1388,606,BanKousei,男,18,16,144,パペットマン,91.76576801565642,1.0811251262935666
1389,397,NakataniKaya,女,25,904,118,ボーンナイト,9.428769482295717,399.75839620458834
1390,388,HisanoRitsuki,男,15,837,358,エビルソーサラー,33.30445290524355,191.57769880342164
1391,184,TakeiAmna,女,51,250,299,レッドアーチャー,83.61943953740199,6.101062179603271
1392,798,NakanoSadao,男,54,888,285,キマイラロード,52.324974393644084,33.754708093263595
1393,878,FujitaAkito,男,24,344,292,フランケンゴーレム,35.82855955361831,41.9392662150947
1394,522,YazawaMorihiko,男,49,237,136,ベホイミスライム,59.31557715998726,9.454060916284764
1395,916,KawadaRin,女,23,207,37,みならいあくま,40.809803996534114,26.255896707530937
1396,371,DoiTakaharu,男,17,292,5,モーモン,50.48885167664615,35.77810602909277
1397,241,YoshinagaDaito,男,26,916,37,みならいあくま,40.809803996534114,88.61806774949424
1398,336,TeraokaYouichi,男,43,443,224,ゲリュオン,25.726084412804752,47.207597002282924
1399,717,NomuraHanako,女,14,118,102,どれいへいし,86.20066133977048,10.01251416266452
1400,546,IshimaruKoutarou,男,18,955,260,ドラゴンキッズ,30.170816351245676,193.56088673359642
1401,888,KawashimaAkihiko,男,12,839,1,スライム,58.60486695351551,137.31419465836416
1402,842,UchinoMuneo,男,54,530,367,マリーンズサタン,84.8429679291025,12.719957057652064
1403,244,KitajimaManami,女,33,641,155,まほうつかい,85.81830201761285,24.816455263422796
1404,162,OomuraYuzuki,女,30,796,7,メーダ,41.45988649216047,76.54945562567879
1405,242,ShiraishiFumihiko,男,46,562,194,スノードラゴン,67.50708559524386,20.816241810771558
1406,499,KouyaNaoki,男,53,823,336,ナイトリッチ,92.70989102149501,18.373422693888322
1407,766,OnodaKarin,女,11,455,151,てっこうまじん,23.18597071733125,199.4783787670989
1408,277,MiyakawaTatsuo,男,24,286,25,あばれこまいぬ,40.02347660848285,31.21516561446123
1409,424,NakagawaHidenori,男,22,955,341,虹のおたからミミック,18.602246692985624,278.7961775945132
1410,860,SekineMoeka,女,54,675,33,キラースコップ,24.557522455088765,52.80234147062592
1411,415,KitayamaTakafumi,男,46,232,365,ライオンズレオ,38.17686369070131,15.284865589755428
1412,136,YasuiMikiko,女,32,888,328,ガルーダ,83.23126733204855,34.54052376398569
1413,61,TakeshitaKazuma,男,35,598,54,プリズニャン,7.437137965435303,253.58878447147288
1414,543,TsurutaJunzou,男,40,146,248,ベスキング,1.9781317584607772,217.3934071034859
1415,665,NishitaniShinichi,男,46,933,379,ベビースライム,74.41856753485905,28.163159815912003
1416,606,BanKousei,男,18,16,91,ベビーニュート,12.272974759500554,7.856569942385931
1417,635,SeoAiha,女,38,538,375,ハロウィンルイーダ,49.0229645774379,33.13825896903152
1418,175,OjimaHaruhisa,男,33,453,230,やまたのおろち,8.092482637976273,182.7440287926775
1419,588,KikutaRyuugo,男,56,753,150,ブラッドハンド,24.730263135557152,54.41322691013852
1420,199,FujisawaYumi,女,44,575,23,おばけキャンドル,23.39501927846982,63.783179651306135
1421,107,MorimotoMichio,男,44,258,73,タホドラキー,86.28911582519747,7.716480570277126
1422,609,YamagishiSouga,男,25,283,289,シャドーサタン,5.1530858693360715,260.59931797566406
1423,878,FujitaAkito,男,24,344,373,ベリアル,27.65242125888466,61.55633021249589
1424,136,YasuiMikiko,女,32,888,152,エビルホーク,8.393350947353607,348.2318175773258
1425,36,OginoAnri,女,10,356,123,ハートナイト,5.809412395448065,714.4935287037148
1426,728,HataMidori,女,37,787,142,きめんどうし,48.25712838931252,49.29956491158753
1427,266,KuhabaraKasumi,女,23,204,345,メカバーン,1.594602967979608,643.303204798356
1428,241,YoshinagaDaito,男,26,916,188,キングレオ,99.93204122564387,35.508261709505454
1429,586,AkibaNana,女,59,126,41,メタルブラザーズ,0.7685089589596905,311.92645334849357
1430,260,ShidaSouichirou,男,12,770,296,モテモテ,45.395875616701,152.46699022484074
1431,75,OnumaNaruyoshi,男,36,174,43,くさった死体,12.090993771838454,40.646491730601966
1432,588,KikutaRyuugo,男,56,753,19,オニオーン,10.410863634681245,136.20372343340162
1433,768,HatakeyamaYasuko,女,25,489,352,ブラッドマミー,7.313695172252899,293.76039163945967
1434,367,OodakaRisa,女,23,60,163,リカントマムル,9.032342209534406,32.209769116929145
1435,294,HamaHaruki,男,17,277,323,キラーアーマー,29.230792111311022,64.14487681251111
1436,484,TakedaMoeka,女,35,33,44,ビッグハット,11.651456325106935,8.39170193082719
1437,42,NagasakiKeiko,女,52,943,128,とげこんぼう,13.93687695301441,146.3444431042362
1438,777,OoniwaMisako,女,28,145,59,キラーピッケル,30.092306603463502,19.85500912966694
1439,310,TakiTaiyou,男,13,681,181,はしりとかげ,79.14847157418299,79.18295342702196
1440,540,NaruseRisa,女,40,906,361,碧落天バリゲーン,32.028716377527374,73.16192026789037
1441,246,NoharaAkiko,女,16,167,347,メタスラ＆ゴールドマン,87.39527687536646,14.27688681744626
1442,410,ShigematsuMomoka,女,57,950,126,ももいろ三姉妹,53.873066209342745,32.95996745110217
1443,908,MaeharaShouji,男,21,571,261,りゅうせんし,97.43887964109936,28.986114491900114
1444,378,SetoAsumi,男,16,723,147,ドラゴスライム,25.186996869199763,193.13934385465075
1445,62,KumagayaKentarou,男,35,499,297,ちょうろうじゅ,90.29566272815309,16.89811382202954
1446,205,IwaiAya,女,18,201,18,メラゴースト,87.18477888022025,12.822692317731494
1447,494,TeradaMirei,女,28,491,215,ベンガルクーン,32.44980276838254,63.824053397935124
1448,386,AtsumiShunki,男,51,981,203,ずしおうまる,84.50009389362083,24.02657661070528
1449,776,AkamatsuTakeshi,男,55,408,146,ヒイラギどうじ,11.91613426675815,63.39181387113446
1450,138,IwakiAkira,男,44,520,296,モテモテ,45.395875616701,30.797617671559625
1451,358,SudouShoujirou,男,26,392,376,アバン,40.73124461631829,43.34746053879775
1452,250,KageyamaYua,女,15,774,98,ジャガーメイジ,3.705724719392023,1458.8931724676204
1453,156,YokoyamaRumi,女,58,820,170,ドラゴン,78.77369437313794,18.1957236214923
1454,27,OotaHitonari,男,17,816,254,まなつのせんし,82.79064167144092,59.74471464364904
1455,19,KomineTetsuo,男,43,232,211,ゴールドオーク,14.458977717006615,39.73554988993596
1456,403,NakabayashiSayuri,女,37,542,192,究極エビルプリースト,14.169921352844883,103.92558358799845
1457,340,TominagaSara,女,21,253,288,ハロウィンゴースト,89.3101729372112,15.721996219941472
1458,361,IwashitaSatoko,女,16,851,62,のろいの岩,19.026063918807413,298.90360194954104
1459,735,MatsuzawaSaki,女,51,692,277,ワイトキング,1.2655823658036969,1147.1140721018303
1460,544,MikiMayuko,女,41,733,246,ダークスライム,37.52050891099151,53.5939073474153
1461,942,OotsukiHiroshi,男,58,397,150,ブラッドハンド,24.730263135557152,30.57860396072565
1462,49,IshiguroMasanobu,男,42,353,315,ぬすっとウサギ,47.448942593143684,20.82654017295865
1463,869,NaganoKaichi,男,23,603,159,リカント,12.804934609094188,224.14926698495748
1464,454,KurodaNozomi,女,17,348,166,キラーリカント,3.194156252605951,658.2419009460482
1465,331,IdeReiji,男,54,895,370,アックスドラゴン,73.78794496596242,22.538309132767147
1466,155,MaruyamaTsuneo,男,52,181,135,ピンクモーモン,35.093040510496806,11.576411019919428
1467,801,OogawaraTokujirou,男,53,24,110,たてまじん,13.505781761429569,3.908713239531904
1468,151,AizawaYuu,女,46,336,96,どくやずきん,86.020608924239,9.87643605710683
1469,544,MikiMayuko,女,41,733,42,グレムリン,28.956617719901388,73.28910467118014
1470,588,KikutaRyuugo,男,56,753,101,ケダモン,74.19067882742955,20.236863400132826
1471,218,HirokawaHironobu,男,43,163,223,シルバーデビル,72.382621361118,6.036733563028183
1472,312,NakaneRiko,女,17,428,188,キングレオ,99.93204122564387,27.70100924104422
1473,986,SaegusaIkuko,女,35,496,194,スノードラゴン,67.50708559524386,24.784627506064687
1474,355,KawaiSueji,男,43,401,232,バラモスブロス,2.809959902313919,346.99538628990746
1475,958,HashiguchiKouji,男,31,21,319,ナイトキャット,2.6203724974506626,29.288046586356263
1476,380,ShiotaniYuki,女,21,135,157,ドロル,70.99548264555058,10.745856214046352
1477,133,IkedaAyaka,女,16,475,218,おどるほうせき,40.10495240539627,83.10084145659327
1478,39,NagashimaShouta,男,49,868,44,ビッグハット,11.651456325106935,167.6279723669937
1479,451,SugiuraKouichi,男,59,219,196,スライムかがみもち,9.069546626074466,48.86288544985199
1480,46,NaruseAkime,女,35,380,79,ともしびこぞう,79.38191484702388,16.39386692356661
1481,644,OoshitaMikio,男,51,152,349,ヒョウモンダーク,30.037978082695794,10.268816792504019
1482,669,UdagawaSouma,男,12,817,303,クロコダイン,13.297728123364738,519.0244917452166
1483,611,AgatsumaMizuki,女,48,246,160,ストーンマン,45.465736125063906,11.556709901543185
1484,632,SuzukiKeina,女,15,937,225,おひなさまスライム,94.8910140234197,66.40001522027836
1485,364,AragakiKozue,女,32,457,236,フロストギズモ,9.32363107386861,169.57692697461135
1486,342,TamaiItsuko,女,34,345,334,パイレーツプリズナー,78.58338505168804,14.988818600103684
1487,531,SumidaOuka,女,42,173,202,プリーストナイト,42.4099287993117,11.353473845411445
1488,4,FukuzawaMiu,女,57,861,108,マミー,9.003670430155575,175.13234965599213
1489,855,NiheiWakana,女,18,873,80,キャットバット,23.439609422835517,218.40718911262945
1490,38,OzekiKatsumi,男,19,802,372,バズズ,96.23285123925662,52.08017349081458
1491,81,KokubuHiroshi,男,22,645,293,ローソンキングスライム,23.73875949518932,142.86333658152589
1492,414,NamikiTatsuo,男,15,117,143,かっちゅうアリ,37.41873930736478,21.482001571625787
1493,863,NakazatoKenji,男,47,329,28,わらいぶくろ,80.21096824391472,9.111869278522079
1494,752,KidoHirokazu,男,47,936,133,じごくのよろい,27.09023254517754,81.03357976386887
